Draguignan;6;Tente;Promener les chiens, Jardinage;Non fumeur, Pas d animaux;Parking, Wifi;Pas de transfert;Demi-pension;2022-07-27;2022-07-28
Moscou;2;Tente;Bricolage;Non fumeur, Pas d animaux;Piscine;Pas de transfert;Pension compl�te;2022-06-11;2022-06-21
Marseille;2;Cabane dans un arbre;Promener les chiens, Jardinage;Pas d animaux, Non fumeur;Wifi, Balade � cheval;Pas de transfert;Petit d�jeuner;2022-12-31;2022-12-31
Avignon;5;Tente;Donner des cours d anglais;;Wifi, Balade � cheval;Pas de transfert;Petit d�jeuner;2022-10-19;2022-10-20
Paris;6;Cabane dans un arbre;Jardinage;Non fumeur, Pas d animaux;Balade � cheval, Parking;Transfert possible;Petit d�jeuner;2022-07-31;2022-07-31
Moscou;2;Cabane dans un arbre;Promener les chiens, Jardinage;;Piscine, Blanchissage;Transfert possible;Petit d�jeuner;2022-04-26;2022-04-27
Seville;4;Tente;Jardinage;Non fumeur;Wifi, Blanchissage, Parking;Pas de transfert;Demi-pension;2022-09-02;2022-09-15
Paris;3;Cabane dans un arbre;Jardinage, Babysitting;Non fumeur, Pas d animaux;Blanchissage, Wifi;Transfert possible;Pension compl�te;2022-04-06;2022-04-18
Seville;4;Tente;Donner des cours d anglais;Non fumeur, Pas d animaux;Piscine, Balade � cheval;Pas de transfert;Petit d�jeuner;2022-06-21;2022-06-30
Draguignan;6;Cabane dans un arbre;Donner des cours d anglais, Bricolage;Pas d animaux;Piscine, Parking, Wifi;Pas de transfert;Pension compl�te;2022-06-11;2022-06-12
Strasbourg;2;Chambre;Bricolage;Non fumeur;Balade � cheval, Parking;Transfert possible;Demi-pension;2022-08-15;2022-08-26
Draguignan;4;Cabane dans un arbre;Promener les chiens;Pas d animaux;Parking, Wifi;Transfert possible;Petit d�jeuner;2022-12-23;2022-12-26
Moscou;6;Tente;Babysitting;Pas d animaux, Non fumeur;Blanchissage;Transfert possible;Pension compl�te;2022-09-07;2022-09-18
Marseille;2;Cabane dans un arbre;Bricolage;Non fumeur;Piscine, Blanchissage, Balade � cheval;Pas de transfert;Pension compl�te;2022-04-11;2022-04-12
Avignon;6;Cabane dans un arbre;Bricolage;;Balade � cheval, Wifi, Blanchissage;Transfert possible;Pension compl�te;2022-02-18;2022-02-27
Paris;3;Cabane dans un arbre;Bricolage, Donner des cours d anglais;;Wifi;Transfert possible;Petit d�jeuner;2022-07-05;2022-07-14
Toulouse;3;Cabane dans un arbre;Bricolage;Pas d animaux;Balade � cheval;Transfert possible;Pension compl�te;2022-01-04;2022-01-13
Chartres;3;Cabane dans un arbre;Jardinage;Non fumeur;Parking;Pas de transfert;Petit d�jeuner;2022-01-13;2022-01-14
Moscou;6;Chambre;Donner des cours d anglais, Babysitting;Pas d animaux, Non fumeur;Wifi;Transfert possible;Petit d�jeuner;2022-06-01;2022-06-19
Seville;4;Chambre;Donner des cours d anglais;Pas d animaux, Non fumeur;Balade � cheval, Parking;Pas de transfert;Demi-pension;2022-02-26;2022-02-27
Draguignan;5;Cabane dans un arbre;Donner des cours d anglais, Babysitting;;Parking;Pas de transfert;Pension compl�te;2022-08-07;2022-08-10
Moscou;2;Tente;Promener les chiens;;Piscine;Transfert possible;Pension compl�te;2022-01-05;2022-01-07
Moscou;2;Chambre;Bricolage;Non fumeur, Pas d animaux;Blanchissage;Transfert possible;Demi-pension;2022-11-21;2022-11-22
Toulouse;2;Cabane dans un arbre;Jardinage;Non fumeur, Pas d animaux;Piscine;Pas de transfert;Demi-pension;2022-05-16;2022-05-28
Berlin;3;Chambre;Donner des cours d anglais;;Parking;Pas de transfert;Demi-pension;2022-07-15;2022-07-29
Paris;3;Cabane dans un arbre;Promener les chiens, Donner des cours d anglais;;Piscine;Pas de transfert;Petit d�jeuner;2022-12-28;2022-12-29
Marseille;6;Tente;Bricolage, Donner des cours d anglais;Non fumeur, Pas d animaux;Blanchissage, Wifi;Pas de transfert;Petit d�jeuner;2022-01-12;2022-01-24
Toulouse;6;Cabane dans un arbre;Donner des cours d anglais;Pas d animaux, Non fumeur;Blanchissage, Balade � cheval, Piscine;Transfert possible;Pension compl�te;2022-09-08;2022-09-09
Avignon;5;Cabane dans un arbre;Promener les chiens, Jardinage;Pas d animaux;Wifi, Parking;Pas de transfert;Petit d�jeuner;2022-02-01;2022-02-23
Toulouse;3;Chambre;Jardinage, Bricolage;Pas d animaux;Parking, Wifi;Pas de transfert;Petit d�jeuner;2022-10-17;2022-10-18
Paris;2;Tente;Promener les chiens, Donner des cours d anglais;Non fumeur, Pas d animaux;Blanchissage;Transfert possible;Petit d�jeuner;2022-04-12;2022-04-13
Marseille;5;Chambre;Donner des cours d anglais, Babysitting;Pas d animaux, Non fumeur;Balade � cheval;Pas de transfert;Pension compl�te;2022-06-03;2022-06-17
Strasbourg;2;Tente;Donner des cours d anglais, Jardinage;;Blanchissage, Wifi;Transfert possible;Demi-pension;2022-02-25;2022-02-26
Berlin;4;Chambre;Promener les chiens;Pas d animaux, Non fumeur;Piscine, Blanchissage, Wifi;Transfert possible;Pension compl�te;2022-02-02;2022-02-24
Seville;3;Chambre;Bricolage;;Piscine, Blanchissage;Pas de transfert;Demi-pension;2022-07-25;2022-07-26
Marseille;3;Chambre;Donner des cours d anglais, Promener les chiens;;Wifi, Parking, Piscine;Pas de transfert;Pension compl�te;2022-05-09;2022-05-10
Chartres;4;Cabane dans un arbre;Jardinage, Promener les chiens;Non fumeur;Wifi, Balade � cheval;Pas de transfert;Petit d�jeuner;2022-11-02;2022-11-03
Paris;6;Tente;Bricolage;;Piscine;Pas de transfert;Petit d�jeuner;2022-06-26;2022-06-27
Toulouse;6;Chambre;Promener les chiens, Bricolage;Non fumeur, Pas d animaux;Parking, Piscine, Balade � cheval;Transfert possible;Petit d�jeuner;2022-05-27;2022-05-28
Berlin;5;Tente;Babysitting, Bricolage;Non fumeur;Blanchissage;Transfert possible;Demi-pension;2022-11-27;2022-11-28
Strasbourg;2;Chambre;Promener les chiens, Donner des cours d anglais;;Parking, Wifi;Pas de transfert;Pension compl�te;2022-01-26;2022-01-27
Seville;6;Tente;Babysitting;;Blanchissage, Balade � cheval;Pas de transfert;Demi-pension;2022-11-09;2022-11-10
Chartres;2;Chambre;Jardinage, Babysitting;;Wifi, Balade � cheval;Transfert possible;Demi-pension;2022-11-21;2022-11-22
Paris;2;Chambre;Jardinage, Promener les chiens;Non fumeur;Balade � cheval, Parking;Pas de transfert;Demi-pension;2022-10-24;2022-10-25
Chartres;3;Cabane dans un arbre;Promener les chiens;Non fumeur, Pas d animaux;Parking, Balade � cheval;Pas de transfert;Demi-pension;2022-09-11;2022-09-28
Strasbourg;3;Chambre;Babysitting;Non fumeur, Pas d animaux;Parking, Blanchissage;Pas de transfert;Demi-pension;2022-06-20;2022-06-24
Avignon;4;Tente;Babysitting;;Blanchissage, Wifi;Pas de transfert;Demi-pension;2022-04-02;2022-04-10
Avignon;5;Chambre;Promener les chiens, Bricolage;Pas d animaux;Piscine;Transfert possible;Pension compl�te;2022-11-22;2022-11-23
Avignon;5;Cabane dans un arbre;Promener les chiens, Bricolage;Non fumeur;Wifi, Blanchissage, Piscine;Transfert possible;Demi-pension;2022-01-24;2022-01-25
Toulouse;4;Chambre;Babysitting, Bricolage;;Balade � cheval, Blanchissage;Transfert possible;Petit d�jeuner;2022-04-28;2022-04-29
Draguignan;6;Cabane dans un arbre;Promener les chiens, Babysitting;Pas d animaux, Non fumeur;Blanchissage, Parking, Wifi;Pas de transfert;Pension compl�te;2022-03-01;2022-03-17
Toulouse;4;Tente;Babysitting, Donner des cours d anglais;;Parking, Blanchissage, Balade � cheval;Pas de transfert;Demi-pension;2022-07-13;2022-07-14
Seville;6;Chambre;Promener les chiens;Non fumeur;Blanchissage, Parking;Pas de transfert;Pension compl�te;2022-06-07;2022-06-19
Paris;3;Chambre;Bricolage;Pas d animaux;Balade � cheval;Transfert possible;Pension compl�te;2022-12-23;2022-12-24
Strasbourg;3;Tente;Babysitting, Bricolage;Pas d animaux;Wifi;Transfert possible;Petit d�jeuner;2022-04-11;2022-04-14
Chartres;4;Cabane dans un arbre;Donner des cours d anglais, Jardinage;;Parking;Transfert possible;Petit d�jeuner;2022-08-09;2022-08-29
Paris;3;Chambre;Donner des cours d anglais;;Blanchissage;Transfert possible;Demi-pension;2022-06-05;2022-06-24
Seville;4;Chambre;Bricolage;;Parking;Pas de transfert;Petit d�jeuner;2022-08-10;2022-08-13
Strasbourg;6;Tente;Promener les chiens;Non fumeur, Pas d animaux;Blanchissage, Parking;Transfert possible;Pension compl�te;2022-03-10;2022-03-22
Moscou;2;Tente;Promener les chiens, Jardinage;;Balade � cheval;Transfert possible;Pension compl�te;2022-03-04;2022-03-05
Draguignan;3;Chambre;Promener les chiens;Pas d animaux, Non fumeur;Piscine, Parking, Blanchissage;Pas de transfert;Petit d�jeuner;2022-07-24;2022-07-25
Toulouse;3;Cabane dans un arbre;Bricolage;;Blanchissage, Parking, Piscine;Pas de transfert;Demi-pension;2022-08-14;2022-08-15
Moscou;5;Tente;Promener les chiens;;Piscine, Balade � cheval;Pas de transfert;Pension compl�te;2022-01-18;2022-01-19
Moscou;3;Chambre;Bricolage, Promener les chiens;;Piscine, Balade � cheval;Transfert possible;Pension compl�te;2022-04-13;2022-04-14
Berlin;2;Chambre;Bricolage, Jardinage;Pas d animaux;Balade � cheval, Wifi;Transfert possible;Demi-pension;2022-05-03;2022-05-26
Berlin;3;Cabane dans un arbre;Babysitting, Promener les chiens;Pas d animaux;Piscine;Transfert possible;Pension compl�te;2022-06-27;2022-06-28
Berlin;3;Cabane dans un arbre;Bricolage;;Piscine, Blanchissage, Balade � cheval;Transfert possible;Petit d�jeuner;2022-03-01;2022-03-04
Avignon;6;Cabane dans un arbre;Donner des cours d anglais, Babysitting;Non fumeur;Piscine, Balade � cheval;Pas de transfert;Demi-pension;2022-10-02;2022-10-21
Marseille;6;Chambre;Promener les chiens;;Parking, Balade � cheval, Piscine;Transfert possible;Demi-pension;2022-05-16;2022-05-23
Moscou;6;Chambre;Jardinage, Donner des cours d anglais;Pas d animaux, Non fumeur;Parking, Blanchissage, Piscine;Transfert possible;Petit d�jeuner;2022-11-07;2022-11-29
Seville;4;Cabane dans un arbre;Babysitting;;Piscine, Balade � cheval;Pas de transfert;Demi-pension;2022-04-13;2022-04-26
Paris;3;Chambre;Donner des cours d anglais;Pas d animaux;Balade � cheval;Pas de transfert;Pension compl�te;2022-07-12;2022-07-17
Moscou;6;Cabane dans un arbre;Bricolage;Pas d animaux, Non fumeur;Piscine, Parking, Blanchissage;Pas de transfert;Pension compl�te;2022-05-03;2022-05-18
Toulouse;2;Cabane dans un arbre;Promener les chiens;Pas d animaux;Parking, Blanchissage, Wifi;Transfert possible;Demi-pension;2022-09-28;2022-09-29
Seville;5;Tente;Donner des cours d anglais, Babysitting;Non fumeur, Pas d animaux;Blanchissage, Balade � cheval;Transfert possible;Pension compl�te;2022-05-06;2022-05-26
Seville;5;Chambre;Jardinage;Non fumeur, Pas d animaux;Piscine, Wifi;Transfert possible;Pension compl�te;2022-07-06;2022-07-22
Moscou;5;Chambre;Jardinage;Non fumeur, Pas d animaux;Piscine, Balade � cheval;Pas de transfert;Petit d�jeuner;2022-12-08;2022-12-09
Toulouse;5;Cabane dans un arbre;Bricolage;;Wifi, Balade � cheval, Piscine;Pas de transfert;Demi-pension;2022-03-05;2022-03-10
Seville;3;Tente;Jardinage, Bricolage;;Parking, Piscine;Transfert possible;Demi-pension;2022-09-10;2022-09-23
Chartres;4;Tente;Jardinage;Pas d animaux, Non fumeur;Balade � cheval, Wifi;Transfert possible;Petit d�jeuner;2022-05-16;2022-05-17
Avignon;4;Chambre;Promener les chiens, Jardinage;;Blanchissage;Transfert possible;Demi-pension;2022-08-04;2022-08-18
Seville;6;Cabane dans un arbre;Promener les chiens;;Piscine, Balade � cheval;Transfert possible;Demi-pension;2022-09-22;2022-09-27
Avignon;4;Chambre;Donner des cours d anglais, Babysitting;;Blanchissage, Wifi, Parking;Pas de transfert;Petit d�jeuner;2022-04-01;2022-04-27
Moscou;6;Chambre;Babysitting;Pas d animaux, Non fumeur;Balade � cheval, Parking;Transfert possible;Petit d�jeuner;2022-04-23;2022-04-24
Strasbourg;6;Tente;Donner des cours d anglais;;Blanchissage;Transfert possible;Demi-pension;2022-11-06;2022-11-28
Draguignan;5;Cabane dans un arbre;Bricolage, Promener les chiens;;Wifi, Piscine;Transfert possible;Pension compl�te;2022-01-05;2022-01-16
Paris;6;Cabane dans un arbre;Donner des cours d anglais, Jardinage;Non fumeur, Pas d animaux;Balade � cheval, Blanchissage;Pas de transfert;Pension compl�te;2022-07-13;2022-07-14
Chartres;6;Cabane dans un arbre;Donner des cours d anglais, Babysitting;Pas d animaux;Balade � cheval, Parking;Transfert possible;Demi-pension;2022-02-23;2022-02-24
Seville;6;Cabane dans un arbre;Donner des cours d anglais;Non fumeur, Pas d animaux;Wifi, Balade � cheval;Pas de transfert;Demi-pension;2022-02-02;2022-02-16
Seville;3;Chambre;Babysitting, Bricolage;;Parking;Transfert possible;Pension compl�te;2022-08-24;2022-08-25
Chartres;2;Tente;Jardinage;Pas d animaux;Parking;Transfert possible;Pension compl�te;2022-08-31;2022-08-31
Berlin;3;Chambre;Promener les chiens;;Piscine, Parking, Blanchissage;Pas de transfert;Pension compl�te;2022-03-14;2022-03-20
Seville;4;Cabane dans un arbre;Babysitting;;Balade � cheval;Pas de transfert;Demi-pension;2022-09-07;2022-09-30
Berlin;6;Tente;Jardinage, Donner des cours d anglais;Pas d animaux;Parking, Piscine;Transfert possible;Demi-pension;2022-07-08;2022-07-12
Paris;2;Cabane dans un arbre;Promener les chiens, Bricolage;Pas d animaux, Non fumeur;Blanchissage, Balade � cheval;Transfert possible;Demi-pension;2022-05-14;2022-05-15
Moscou;3;Chambre;Jardinage, Donner des cours d anglais;Pas d animaux;Wifi, Blanchissage;Pas de transfert;Demi-pension;2022-04-07;2022-04-23
Berlin;2;Cabane dans un arbre;Donner des cours d anglais;;Piscine, Parking;Transfert possible;Demi-pension;2022-05-09;2022-05-31
Moscou;2;Cabane dans un arbre;Jardinage, Donner des cours d anglais;Non fumeur, Pas d animaux;Wifi;Pas de transfert;Pension compl�te;2022-04-20;2022-04-25
Marseille;4;Cabane dans un arbre;Jardinage, Bricolage;Pas d animaux;Parking, Blanchissage, Piscine;Pas de transfert;Petit d�jeuner;2022-05-25;2022-05-26
Moscou;2;Chambre;Promener les chiens;Non fumeur, Pas d animaux;Blanchissage, Balade � cheval, Wifi;Transfert possible;Petit d�jeuner;2022-12-13;2022-12-14
Moscou;3;Chambre;Babysitting, Donner des cours d anglais;;Blanchissage, Balade � cheval, Parking;Transfert possible;Petit d�jeuner;2022-12-14;2022-12-31
Strasbourg;4;Chambre;Bricolage;;Wifi, Blanchissage, Parking;Transfert possible;Demi-pension;2022-09-04;2022-09-29
Draguignan;2;Tente;Jardinage, Promener les chiens;Non fumeur;Blanchissage, Parking;Pas de transfert;Pension compl�te;2022-02-17;2022-02-18
Chartres;5;Cabane dans un arbre;Donner des cours d anglais, Jardinage;Non fumeur, Pas d animaux;Wifi;Pas de transfert;Pension compl�te;2022-11-09;2022-11-10
Moscou;6;Cabane dans un arbre;Donner des cours d anglais;Non fumeur;Wifi, Balade � cheval;Pas de transfert;Demi-pension;2022-04-23;2022-04-24
Avignon;5;Cabane dans un arbre;Promener les chiens, Jardinage;Non fumeur, Pas d animaux;Piscine, Wifi;Pas de transfert;Pension compl�te;2022-12-27;2022-12-28
Seville;3;Chambre;Jardinage, Babysitting;Non fumeur;Blanchissage, Piscine;Pas de transfert;Petit d�jeuner;2022-06-02;2022-06-06
Strasbourg;4;Tente;Promener les chiens, Donner des cours d anglais;Non fumeur;Blanchissage;Transfert possible;Petit d�jeuner;2022-07-14;2022-07-30
Moscou;6;Chambre;Jardinage, Bricolage;;Parking, Blanchissage, Wifi;Pas de transfert;Pension compl�te;2022-09-16;2022-09-22
Seville;6;Chambre;Jardinage;Non fumeur;Wifi, Parking;Pas de transfert;Petit d�jeuner;2022-12-08;2022-12-09
Avignon;5;Chambre;Jardinage;Pas d animaux;Parking, Piscine, Balade � cheval;Pas de transfert;Pension compl�te;2022-12-21;2022-12-22
Berlin;5;Chambre;Jardinage, Donner des cours d anglais;Non fumeur;Parking, Wifi;Pas de transfert;Pension compl�te;2022-04-08;2022-04-09
Avignon;3;Cabane dans un arbre;Jardinage, Promener les chiens;Pas d animaux;Piscine, Balade � cheval, Parking;Pas de transfert;Pension compl�te;2022-10-03;2022-10-19
Seville;5;Chambre;Donner des cours d anglais, Promener les chiens;;Balade � cheval;Pas de transfert;Demi-pension;2022-08-05;2022-08-13
Paris;4;Cabane dans un arbre;Jardinage, Donner des cours d anglais;Pas d animaux;Wifi, Blanchissage;Pas de transfert;Petit d�jeuner;2022-03-09;2022-03-10
Avignon;2;Cabane dans un arbre;Babysitting, Bricolage;;Blanchissage;Pas de transfert;Petit d�jeuner;2022-11-03;2022-11-23
Marseille;2;Tente;Promener les chiens;;Parking;Pas de transfert;Demi-pension;2022-05-12;2022-05-24
Berlin;2;Chambre;Babysitting;Non fumeur, Pas d animaux;Blanchissage;Pas de transfert;Petit d�jeuner;2022-03-27;2022-03-28
Seville;2;Tente;Bricolage;Non fumeur, Pas d animaux;Blanchissage;Transfert possible;Petit d�jeuner;2022-05-23;2022-05-24
Draguignan;4;Cabane dans un arbre;Babysitting;Pas d animaux;Piscine, Blanchissage;Transfert possible;Pension compl�te;2022-04-23;2022-04-24
Marseille;6;Cabane dans un arbre;Babysitting, Bricolage;Non fumeur, Pas d animaux;Balade � cheval;Pas de transfert;Demi-pension;2022-11-24;2022-11-25
Seville;4;Chambre;Jardinage, Promener les chiens;Pas d animaux, Non fumeur;Balade � cheval;Transfert possible;Demi-pension;2022-09-26;2022-09-27
Paris;6;Chambre;Promener les chiens, Jardinage;Non fumeur, Pas d animaux;Piscine, Wifi;Pas de transfert;Petit d�jeuner;2022-01-24;2022-01-25
Chartres;4;Chambre;Jardinage;Non fumeur;Wifi;Pas de transfert;Demi-pension;2022-09-15;2022-09-16
Berlin;3;Cabane dans un arbre;Bricolage, Promener les chiens;Pas d animaux;Blanchissage;Transfert possible;Demi-pension;2022-10-30;2022-10-31
Marseille;2;Tente;Jardinage;Non fumeur;Parking, Wifi, Blanchissage;Pas de transfert;Pension compl�te;2022-09-23;2022-09-24
Draguignan;2;Chambre;Donner des cours d anglais;;Balade � cheval, Parking;Pas de transfert;Demi-pension;2022-11-12;2022-11-13
Strasbourg;2;Chambre;Jardinage, Donner des cours d anglais;;Parking, Blanchissage;Transfert possible;Pension compl�te;2022-06-11;2022-06-15
Chartres;5;Cabane dans un arbre;Jardinage;Non fumeur;Blanchissage, Wifi, Balade � cheval;Transfert possible;Petit d�jeuner;2022-09-14;2022-09-17
Moscou;4;Tente;Bricolage;Pas d animaux;Balade � cheval;Transfert possible;Demi-pension;2022-05-24;2022-05-25
Berlin;6;Tente;Babysitting;;Blanchissage;Transfert possible;Petit d�jeuner;2022-10-02;2022-10-28
Marseille;2;Chambre;Promener les chiens, Donner des cours d anglais;Pas d animaux;Wifi, Blanchissage, Balade � cheval;Pas de transfert;Pension compl�te;2022-05-29;2022-05-30
Avignon;4;Tente;Jardinage, Bricolage;Pas d animaux, Non fumeur;Piscine, Wifi, Parking;Transfert possible;Petit d�jeuner;2022-09-04;2022-09-21
Chartres;2;Cabane dans un arbre;Donner des cours d anglais;Non fumeur;Wifi;Transfert possible;Petit d�jeuner;2022-11-19;2022-11-20
Strasbourg;3;Tente;Babysitting;;Wifi;Pas de transfert;Pension compl�te;2022-12-03;2022-12-31
Berlin;3;Tente;Donner des cours d anglais, Bricolage;;Balade � cheval, Blanchissage;Pas de transfert;Demi-pension;2022-11-21;2022-11-22
Strasbourg;2;Tente;Babysitting, Promener les chiens;Non fumeur, Pas d animaux;Balade � cheval;Transfert possible;Pension compl�te;2022-04-22;2022-04-28
Berlin;3;Tente;Babysitting;Pas d animaux;Blanchissage, Balade � cheval, Parking;Transfert possible;Petit d�jeuner;2022-10-14;2022-10-23
Chartres;4;Tente;Bricolage;;Piscine;Transfert possible;Pension compl�te;2022-08-11;2022-08-25
Marseille;2;Tente;Donner des cours d anglais, Promener les chiens;Pas d animaux, Non fumeur;Parking;Pas de transfert;Petit d�jeuner;2022-11-13;2022-11-18
Marseille;6;Tente;Bricolage;Pas d animaux, Non fumeur;Blanchissage, Parking;Transfert possible;Demi-pension;2022-09-30;2022-10-31
